Id,SalePrice
1805,105985.50123806506
1806,139869.71409298194
1807,201655.9671623824
1808,137073.3192815811
1809,179420.22588191484
1810,162710.87117550953
1811,176912.3203693667
1812,146869.54293533025
1813,139293.83843652194
1814,113846.66971165987
1815,115122.3987457696
1816,106817.52958890812
1817,184072.12280327865
1818,234645.86055145273
1819,130663.19765017298
1820,109245.24344528059
1821,150194.8258026659
1822,127744.56664481202
1823,107300.70919700804
1824,145299.09507936615
1825,198697.0285023205
1826,115779.80250899342
1827,127435.60190354362
1828,191358.92828244655
1829,135264.20955161838
1830,210279.9640607959
1831,228187.00979228975
1832,220289.20221819062
1833,200135.98996140284
1834,144753.62900040887
1835,144712.23458191004
1836,169068.2307503596
1837,143536.10351802598
1838,146834.64536205554
1839,97777.90483697598
1840,183250.2596977282
1841,174171.15377595383
1842,116858.9210960442
1843,111096.67192440538
1844,104723.18939350161
1845,184216.6213130652
1846,115299.46272522237
1847,188161.97802179976
1848,93267.25223613602
1849,166839.96941038402
1850,135289.03283624985
1851,170803.64791437975
1852,110290.97487608073
1853,163645.3510992176
1854,165210.21041730142
1855,166776.5846424274
1856,226018.70281956304
1857,177990.20065989016
1858,177132.52718370312
1859,159843.3970023075
1860,129394.19897063007
1861,157597.2304770136
1862,304700.16971077444
1863,304696.50580072403
1864,304692.8418906736
1865,228162.68733922346
1866,205263.32430583183
1867,179614.78068175208
1868,217264.31317722087
1869,188112.18889984346
1870,184444.9707449317
1871,182653.0869122681
1872,179453.2944281553
1873,213744.56886583456
1874,100135.59468160254
1875,179076.64242289565
1876,215056.52727966098
1877,177135.77208467352
1878,182016.8471677715
1879,91670.74728903118
1880,118998.41761993265
1881,194115.93752480074
1882,230342.91037276477
1883,210247.90631185006
1884,225000.2247769356
1885,210747.24957803867
1886,216180.70883940716
1887,174351.46730052316
1888,193174.40159323235
1889,176745.1076693425
1890,116257.67003559982
1891,135037.04712849148
1892,88468.38919196717
1893,138533.2999616883
1894,121029.65879206157
1895,184683.90458529894
1896,131398.7305331955
1897,132880.14625084994
1898,130230.58205284411
1899,124671.2226874651
1900,124260.49719465229
1901,189912.32039325315
1902,155451.58865174584
1903,233769.5489150033
1904,139060.03212545958
1905,188939.7338990607
1906,185068.98495276773
1907,197769.8296009437
1908,130904.14483001042
1909,155486.30536942938
1910,155482.64145937894
1911,236299.02352292024
1912,270733.4646639441
1913,197444.06486061143
1914,84070.07935203525
1915,224375.66069475567
1916,134901.89217741316
1917,243400.61776095914
1918,120080.37378630326
1919,161352.0592189794
1920,218963.7751729021
1921,237219.67429128525
1922,197018.67908345073
1923,262205.23250341613
1924,185063.3986598965
1925,239504.22144431312
1926,257917.93826209643
1927,101773.18457136021
1928,172878.29684447768
1929,106810.56933597146
1930,136827.69715464584
1931,115656.83094095215
1932,134685.45191720602
1933,143171.8730492923
1934,197747.43402071626
1935,184107.20708812642
1936,197740.10620061538
1937,200992.93495266393
1938,170806.3498301615
1939,228095.08878687257
1940,186834.39732935673
1941,200672.9831253904
1942,208403.489287825
1943,192624.0331535692
1944,266464.3160064406
1945,248282.3767762225
1946,149126.2446722181
1947,230567.87010595851
1948,185891.35337990144
1949,228321.70358066462
1950,158143.4738439228
1951,239959.18806910882
1952,211257.68257431127
1953,153145.97772493248
1954,242450.92992356833
1955,136738.2552955485
1956,296829.8806020614
1957,203461.63575175655
1958,245939.85493666425
1959,194706.79568659174
1960,120944.14352109097
1961,86994.39465020015
1962,130664.89237963299
1963,130661.22846958257
1964,166904.3672206443
1965,155953.59777582737
1966,163841.92163766213
1967,190849.64478543625
1968,258522.1249017934
1969,254910.95905059122
1970,287416.1694578208
1971,291686.65216677525
1972,271591.6481058606
1973,220240.01657187843
1974,245067.10921033256
1975,308154.31982924393
1976,216723.28829626594
1977,277315.74791409913
1978,281484.465227363
1979,246326.0267120771
1980,195541.43035242095
1981,239602.1827763971
1982,192989.96764005526
1983,192986.30373000482
1984,226422.05369450536
1985,204478.46562294092
1986,216788.4145914522
1987,183202.1701035062
1988,188492.4626615301
1989,209350.70486805114
1990,209797.6597405806
1991,194585.23878065083
1992,226843.36119668177
1993,178195.83814652808
1994,243976.17705241797
1995,202306.90910509764
1996,258070.68203349196
1997,228700.3759686778
1998,260503.56781780178
1999,223910.07455111906
2000,262170.19942073146
2001,231229.85522074086
2002,190314.3463509087
2003,249919.9689109892
2004,224967.6171536459
2005,178295.03792926748
2006,169336.0191984449
2007,198640.7892472851
2008,180275.7969131105
2009,206835.05717046824
2010,203473.13520262827
2011,118460.23720745274
2012,147943.30264311784
2013,197966.81210518494
2014,205188.4912891666
2015,202844.22327823253
2016,204875.86728199397
2017,210978.12711337907
2018,98997.39926019651
2019,86781.88786727499
2020,89424.12424517993
2021,86774.56004717412
2022,175179.78958769233
2023,170029.64769723918
2024,280603.5675952089
2025,291081.73944128945
2026,209576.48868696642
2027,182912.44699814427
2028,197909.69756226495
2029,191802.26580294245
2030,222936.65708204987
2031,189901.28186533222
2032,174371.06961443863
2033,214682.66830096056
2034,177027.96387755437
2035,216203.97730838208
2036,195541.93807314135
2037,197675.34747259336
2038,304278.2610464664
2039,182646.62749089667
2040,338262.731279187
2041,230445.31514786012
2042,218518.93403891267
2043,148178.57481844368
2044,153755.84176827816
2045,167811.9683666272
2046,168317.13143502973
2047,125657.6008275233
2048,92883.32361293855
2049,125550.02251877397
2050,146610.28060963406
2051,128548.42857036772
2052,112102.3277582588
2053,112505.72543097075
2054,117546.77410563243
2055,181775.39667160713
2056,134781.35535705922
2057,104146.30734414043
2058,209752.0446485323
2059,118386.13492072251
2060,202677.1914337995
2061,158474.37300271512
2062,111048.03470084854
2063,115071.4294186043
2064,120463.48737231878
2065,121984.14850546373
2066,211654.11999408656
2067,186923.62082338566
2068,161868.86268523036
2069,140345.47228544176
2070,116615.82018342767
2071,93671.3850431764
2072,144797.50696962094
2073,109439.84944728088
2074,136709.31158230925
2075,108659.79976930929
2076,114413.20621380511
2077,130999.45769348477
2078,103153.47667186598
2079,163776.7531888524
2080,125389.21330818738
2081,102066.62278893567
2082,132756.2219768323
2083,164763.58560245892
2084,109193.85975318143
2085,112286.71491366628
2086,113911.29733466532
2087,133243.05860582748
2088,163623.69080744672
2089,93605.4346622686
2090,124685.92952982991
2091,191616.50468746957
2092,224541.27178135363
2093,202276.22161961973
2094,129713.83058217679
2095,175522.91652815422
2096,116680.53211368006
2097,108477.42835250915
2098,151113.46523681702
2099,93219.94217487494
2100,137734.98418063665
2101,168319.14717363706
2102,146112.30520777623
2103,128663.20143481695
2104,241884.5365277842
2105,159798.24058820092
2106,135674.02200731653
2107,230010.55070165108
2108,125286.62382677522
2109,136375.38804699937
2110,141459.99392147857
2111,172802.22777629417
2112,206193.7795558558
2113,121648.30723147924
2114,134323.91647509887
2115,173194.6337188548
2116,121695.52369720102
2117,181649.9996441708
2118,192491.67587319628
2119,101578.54082012989
2120,122233.25223526977
2121,116283.63817534744
2122,140703.66923103924
2123,133939.93200559216
2124,207109.25839628346
2125,196216.6971473396
2126,177284.66963883894
2127,177935.1553027496
2128,162197.74146126918
2129,129847.33271766586
2130,132680.60478305997
2131,203012.99519830671
2132,188980.35767901005
2133,130893.88823418757
2134,155026.9448980688
2135,128909.46069614793
2136,166010.27981255192
2137,105684.97166253638
2138,107818.38106198839
2139,109951.79046144041
2140,99364.52539956833
2141,103635.0081085228
2142,107600.19463040549
2143,139609.0731630742
2144,114411.14832157432
2145,96089.7131872172
2146,172526.5124368574
2147,204335.53097735054
2148,166924.24374593742
2149,90376.1953883423
2150,184276.7562961525
2151,134796.78828521288
2152,179468.1330833326
2153,151929.6041409491
2154,112906.23648158417
2155,132036.62285352865
2156,293451.1983040193
2157,199169.22078466258
2158,230959.91752989456
2159,240987.47059339526
2160,171681.57221805127
2161,193497.10429344166
2162,260760.36693487293
2163,213394.39272104294
2164,182902.51141146873
2165,222950.85620369427
2166,99065.73294687588
2167,173427.3378820923
2168,213884.9001492437
2169,201771.15415201278
2170,219169.37290505366
2171,117772.24620369275
2172,112333.6150143869
2173,214271.48628959042
2174,253551.42100827224
2175,231769.96242043498
2176,210844.02830577648
2177,243814.50849164155
2178,213135.90327890526
2179,137805.3688703916
2180,242740.1497126033
2181,176123.70882503226
2182,188230.12700216233
2183,167568.0877669216
2184,109379.85292640852
2185,103372.03067061311
2186,117472.35545390105
2187,111912.99608852204
2188,145043.4498659508
2189,399896.9803556666
2190,172892.44916835244
2191,172888.78525830203
2192,104625.77624442028
2193,136535.0452735619
2194,91841.72165928577
2195,119472.53228509548
2196,120733.61032314968
2197,134223.34273229406
2198,200543.32551579017
2199,206853.4279228835
2200,158735.65547141206
2201,126821.21451433307
2202,182865.04822524285
2203,134693.37936222536
2204,199590.80249821668
2205,138000.75240009653
2206,135816.45798072612
2207,166693.42205690627
2208,253426.8480665575
2209,226658.8850898812
2210,129797.64399477944
2211,118294.49037169204
2212,109073.7326536152
2213,93645.2857984122
2214,171203.6602928124
2215,117567.47696165615
2216,201276.84730435154
2217,99344.14331293922
2218,163249.14789658092
2219,131494.6805310656
2220,90583.48344556046
2221,223254.50421932293
2222,223047.30951789132
2223,266515.7913629851
2224,218666.2255752585
2225,201873.42726842378
2226,200789.58942126733
2227,208273.0075925032
2228,185313.92145619637
2229,214577.29019738262
2230,180176.92254391187
2231,197473.3759012622
2232,181025.11919698975
2233,156699.5257168877
2234,175420.6946139063
2235,199331.89869114512
2236,204721.8007526961
2237,233272.81172404817
2238,192255.53745852542
2239,135797.3143447524
2240,176474.5733063827
2241,120161.67278811781
2242,103875.54556757255
2243,152330.5318015054
2244,125195.39364267861
2245,151810.7062037459
2246,116072.73741024193
2247,144496.7475813471
2248,107677.08994369495
2249,84005.64603755398
2250,88479.6595378896
2251,189038.52836540586
2252,190314.2573995156
2253,174190.25966269753
2254,205733.8684167308
2255,207765.51242049222
2256,191377.61980425636
2257,244862.66762684577
2258,149586.11566297596
2259,200423.7482905678
2260,112764.9500074369
2261,175379.97723841766
2262,185636.2964978559
2263,296086.8863947843
2264,244615.16766985034
2265,147407.22908002278
2266,219426.0740221921
2267,283067.8247115374
2268,236558.8898779283
2269,159417.05603440868
2270,183795.68578244644
2271,198080.57857673298
2272,203065.57494768512
2273,148513.50305531351
2274,193039.52525792512
2275,179501.0637210259
2276,163462.02449167933
2277,197653.68942583152
2278,142618.02595956333
2279,90917.54103869184
2280,117532.85359975914
2281,191385.63155652263
2282,191381.96764647219
2283,113555.16732983824
2284,99754.96680568473
2285,162673.13433157376
2286,98422.53294944264
2287,213490.29616089613
2288,201071.25397659338
2289,275780.197391657
2290,303500.27830926527
2291,266090.50598489423
2292,268035.03558902064
2293,288367.6439288697
2294,287246.7165583862
2295,292854.8004073739
2296,252188.535420904
2297,246893.07093494275
2298,216563.31910909573
2299,280758.96888375364
2300,275885.21697661036
2301,218180.57370999389
2302,192878.7275806399
2303,203763.96100948288
2304,219187.2359367485
2305,188083.24734598864
2306,188079.5834359382
2307,193834.50478747615
2308,213369.7968500195
2309,215706.7370408527
2310,189956.42802108233
2311,198195.76116196992
2312,211643.45127833888
2313,189438.7652046416
2314,176959.35893230228
2315,185259.0561612264
2316,210798.50656951472
2317,163515.33497099276
2318,186163.95299229043
2319,181275.55008909156
2320,156584.29633388115
2321,216883.9548685346
2322,184010.06815042277
2323,169046.89107385522
2324,172912.46809221082
2325,188275.37893143986
2326,174940.4481859218
2327,204695.83701734192
2328,209475.14670474932
2329,205052.01358018589
2330,200367.1414683682
2331,266045.7149785675
2332,319672.41459745937
2333,269193.114424875
2334,249141.66756377782
2335,230514.93624234898
2336,264704.4452843376
2337,167817.96878467954
2338,185419.71832910163
2339,184601.93125352645
2340,281798.8712240475
2341,223869.7735458206
2342,184998.00110613753
2343,181737.84453398813
2344,234203.72349262948
2345,219240.54641606193
2346,164630.26632781728
2347,164321.30623069507
2348,215362.4696496681
2349,220870.30301000737
2350,224310.4966503394
2351,216265.21058856862
2352,226539.85164326805
2353,254974.446222874
2354,114109.15288178218
2355,118481.40098642724
2356,108953.19118911511
2357,179651.2418794702
2358,218175.26162850036
2359,157602.86548728612
2360,115204.4328819126
2361,107977.5817699936
2362,287666.3712449734
2363,129745.89273551603
2364,131574.00594789628
2365,195250.2443356005
2366,172145.83560378553
2367,214273.04550964042
2368,192593.35231749376
2369,217277.2782526033
2370,185668.1334825961
2371,192991.57806226835
2372,166570.31258031784
2373,241322.81319519895
2374,273273.4835319946
2375,207365.72961505206
2376,273266.15571189375
2377,309081.7551927684
2378,119313.01961648259
2379,251622.6918994637
2380,107644.07259961759
2381,133854.47947008605
2382,192178.55319384285
2383,217165.61942386068
2384,244030.1758682902
2385,139554.85189165518
2386,104569.1272685972
2387,110162.56012152937
2388,179494.10346808925
2389,133415.95071475668
2390,144911.77651774322
2391,95595.45289757289
2392,88468.21128918097
2393,150414.4379501451
2394,134331.84152098105
2395,198791.38617505674
2396,137300.94558046368
2397,170126.10317082066
2398,116489.9198396644
2399,91859.03017249059
2400,92262.4278452025
2401,106302.38854045386
2402,141102.4899565861
2403,160394.36482713636
2404,158515.36659483775
2405,125056.12290713866
2406,119310.03963859752
2407,100014.50774715202
2408,104590.28664317826
2409,113847.27374097175
2410,145943.2666732755
2411,117867.00454867707
2412,141007.6426602087
2413,121159.72659049269
2414,119384.64964604817
2415,160350.39790653117
2416,120494.5852863803
2417,103234.36130874665
2418,91527.67689427808
2419,127490.75486282434
2420,91520.34907417721
2421,164991.30085273462
2422,118030.23232950349
2423,185311.81676619596
2424,173223.30617352133
2425,350955.473617987
2426,211774.47891165427
2427,158007.86917781772
2428,169563.41808371944
2429,87722.05424317138
2430,94231.37565731886
2431,127870.65641320057
2432,103179.40265799015
2433,116405.24018771674
2434,128266.72626581162
2435,137463.34927556856
2436,91461.72651337027
2437,111869.34993731142
2438,92573.8180458659
2439,121631.50010350745
2440,129202.03267437837
2441,127933.62681622332
2442,122332.86614319029
2443,133014.56878065207
2444,143390.97523104207
2445,113410.07679208436
2446,188995.0223677514
2447,212964.43464086333
2448,142302.61333022488
2449,122656.07215972655
2450,196000.02313803707
2451,140009.225695063
2452,277812.07345317263
2453,122394.3285283261
2454,221950.19439499197
2455,158368.3935828775
2456,143288.8001145638
2457,157710.5869880212
2458,127161.1384676953
2459,113824.05183001373
2460,145166.28568482932
2461,105152.01438015694
2462,142350.9280930459
2463,154210.25827897724
2464,236351.74637865974
2465,137251.66657836497
2466,104523.10245576121
2467,138525.88759458775
2468,147391.97901271656
2469,147369.99330740495
2470,239035.3863092278
2471,173765.6160631486
2472,223583.438841671
2473,161824.34565052856
2474,179019.03361218827
2475,232426.03653660126
2476,154264.3928440122
2477,98842.14548240633
2478,171557.18229131208
2479,99445.41003644902
2480,131777.90655145072
2481,102999.8710655189
2482,112111.5355678043
2483,88440.09166166327
2484,119736.61242449784
2485,89959.2447769213
2486,137072.95907161525
2487,302227.6187581015
2488,160793.77533564152
2489,129327.7972689789
2490,116806.98968898557
2491,98689.08534600967
2492,182820.168267523
2493,162768.72140642582
2494,193803.50318200613
2495,150124.16272543027
2496,278585.0717674301
2497,167113.81187782186
2498,85026.87495311724
2499,93062.67730262359
2500,160155.38194399045
2501,107040.76589195144
2502,121080.72658720278
2503,139878.42547535565
2504,186686.84358297783
2505,231680.29145638837
2506,195896.60957090335
2507,250194.26565197535
2508,195889.2817508025
2509,185200.25129323982
2510,180515.37918142215
2511,183724.65073365316
2512,215066.88458846873
2513,223000.92154228454
2514,228005.32662642383
2515,101043.52100137348
2516,165492.48124694842
2517,97779.70051917365
2518,113202.97544643928
2519,222978.93808198193
2520,210763.4266890604
2521,204348.54285050262
2522,219813.2190854223
2523,87988.23907257414
2524,132125.52148768457
2525,130493.61124658467
2526,107373.03661167204
2527,89296.53357635012
2528,86443.4385869631
2529,84913.29374155379
2530,86029.04918409986
2531,198043.85052483555
2532,228935.46559707128
2533,208273.42636183053
2534,189789.86174374627
2535,253900.55301093264
2536,235026.7336983051
2537,191202.0706462211
2538,182508.46170185844
2539,175480.8295969936
2540,163105.3446125084
2541,184023.95090706603
2542,188599.72980309225
2543,118808.0839616881
2544,134272.76019660773
2545,134414.41888206542
2546,143526.08338435082
2547,103165.11458495265
2548,206270.27419689723
2549,175548.11178434337
2550,577372.4382566256
2551,132618.86649520523
2552,121217.47826780843
2553,171562.449820045
2554,122696.74498245458
2555,111538.77394705082
2556,101663.86665501293
2557,84810.70426014165
2558,211610.3941797752
2559,141588.46723539144
2560,186394.5502205185
2561,135228.1276826563
2562,143002.19104490842
2563,145542.6620271228
2564,180421.44932655283
2565,152777.4841892731
2566,179641.39964858122
2567,165550.5539334115
2568,160137.15814866195
2569,179078.02374015943
2570,129801.58652060099
2571,171990.6754215346
2572,153869.10027935304
2573,200230.57040360096
2574,336202.2820244013
2575,120464.40776663183
2576,190551.86608284336
2577,213648.94699455745
2578,106467.99962705183
2579,136034.50866314632
2580,203606.738290855
2581,105991.73811826509
2582,125279.94218960972
2583,219587.56468018232
2584,186408.38177499868
2585,169249.9231930556
2586,197942.58596071016
2587,177994.41940234572
2588,90192.45441587018
2589,127798.42971152149
2590,206943.00824419578
2591,237412.91073761357
2592,199448.59834280857
2593,213343.23644255183
2594,153748.60785763164
2595,187691.0289084216
2596,249764.25636963267
2597,179280.73044581906
2598,262643.40329378867
2599,213161.27939068555
2600,230337.64555708406
2601,145561.89212972787
2602,112386.38002374988
2603,124287.11151733526
2604,112379.05220364901
2605,112375.38829359857
2606,152523.3425893512
2607,165505.76292708472
2608,171795.38764675334
2609,146960.96718819832
2610,104315.4465916261
2611,160326.3075112191
2612,121101.56495263652
2613,106339.76277528664
2614,86942.46548815054
2615,185684.20818929168
2616,127495.97334877859
2617,184076.02533486116
2618,195891.798320975
2619,215835.66687332286
2620,187194.5254665619
2621,202048.609327338
2622,212730.3119647998
2623,215416.10554252227
2624,257092.69666579727
2625,278808.61923766055
2626,146406.01964198568
2627,176583.12105222372
2628,347522.24238997605
2629,354525.73978652095
2630,257012.50500962161
2631,279906.05512995453
2632,320583.31409158476
2633,228461.48939412337
2634,235481.7936788873
2635,135364.05992168657
2636,194303.03780391396
2637,133423.18958346447
2638,267828.53386829403
2639,249014.43765858165
2640,139638.2087857005
2641,85520.58977281112
2642,198407.72247494463
2643,112236.1597116821
2644,140014.44882516345
2645,105919.37735876448
2646,124189.9274732032
2647,112221.50407148036
2648,162767.85052293463
2649,137696.92648168164
2650,161335.80716316547
2651,180059.13195234758
2652,268736.6848886208
2653,218618.7332068178
2654,177792.49462878416
2655,244052.75430936506
2656,229745.8826989221
2657,244658.17475557126
2658,261140.5049473968
2659,248357.95838014927
2660,245199.56720369044
2661,236296.60077657743
2662,235071.75211823988
2663,226623.71625803376
2664,213184.8642246616
2665,252113.7896642906
2666,223455.8413693106
2667,180000.50939154063
2668,183660.39972635152
2669,162225.63863324007
2670,246689.40903854498
2671,183649.40799620023
2672,192700.70841044904
2673,207656.5576669157
2674,211418.21339741722
2675,170097.79883698619
2676,194418.22038915087
2677,224028.2866250629
2678,272279.74206761457
2679,232874.54823004358
2680,259126.35640816603
2681,295700.02675085585
2682,282568.626796719
2683,392141.0586408805
2684,258951.72717640063
2685,316605.48542309867
2686,231627.71611140342
2687,228324.00233943653
2688,180270.26477520732
2689,183886.59791020068
2690,331216.14744773554
2691,206371.5784298843
2692,117144.89790374048
2693,169668.3440731335
2694,116018.15073104309
2695,203303.9609189648
2696,193021.9920441645
2697,218663.20784814341
2698,207872.41199489016
2699,196061.80629256746
2700,177638.60576251976
2701,166035.84263590528
2702,96898.34636846221
2703,168861.13900692196
2704,146203.67825848126
2705,96480.29305554854
2706,88844.22446870369
2707,117087.78336082047
2708,105077.95865144362
2709,89138.52892562415
2710,92086.0614906009
2711,296402.0767227041
2712,319254.225535383
2713,170407.67413060745
2714,182735.9448943799
2715,213363.66508719785
2716,168176.16549052432
2717,204037.47806338
2718,186673.33279789222
2719,175126.62197498733
2720,162852.9023861927
2721,103239.95200601131
2722,154324.67262480187
2723,122219.19598023375
2724,87658.85473519933
2725,103225.29636580958
2726,112380.51806791249
2727,186335.06142036655
2728,152223.8240508699
2729,120716.44467655328
2730,123254.75976660415
2731,105907.42138933546
2732,129004.50230104954
2733,142070.36623921248
